Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
03552633_03552634,P173844 TO P971622,3-#6_CU_B,9.93,AB N,12,169,1988,3115,3187,---,0.7603,1.7698,1.2584,6.5374,169,2698,3839,4324,---,---
03552634_03552635,P971622 TO P33550,3-#2_AL_B,10.24,AB N,12,168,1928,2997,3067,---,0.8406,1.8168,1.355,6.709,168,2584,3631,4110,---,---
03552634_03552638,P971622 TO P173845,3-#6_CU_B,10.07,AB N,12,168,1958,3048,3119,---,0.8154,1.7913,1.3207,6.6136,168,2631,3707,4191,---,---
03552639_03552641,P274913 TO P378204,3-#6_CU_B,9.55,AB N,12,169,2079,3315,3389,---,0.6006,1.7075,1.0781,6.3169,169,2910,4274,4742,---,---
03553203A_03553204,P278130 TO D2421383929,1C#2SAPECN,7.53, BCN,12,169,2440,3672,3765,---,0.7032,1.475,1.0957,5.1907,169,3239,4417,4998,---,---
03553204_03553205,D2421383929 TO D2419583945,#2_CU_PECN,7.85, BCN,12,169,2404,3580,3674,---,0.7653,1.491,1.2112,5.2169,169,3134,4234,4789,---,---
03553204_03553206,D2421383929 TO D2423183931,1C#2SAPECN,7.64, BCN,12,169,2415,3615,3708,---,0.7412,1.4852,1.1656,5.218,169,3171,4303,4869,---,---
03553307A_03553308,P170551 TO D2349082950,1C#2SAPECN,8.21,AB N,12,168,2208,3183,3271,---,1.018,1.5865,1.4643,5.5638,168,2765,3582,4096,---,---
03553326A_03553334,P161231 TO D125184,1C#2SAPECN,10.1,AB N,12,164,1729,2293,2368,---,1.8064,1.8933,2.3584,6.6484,164,1995,2405,2732,---,---
03553334_03553335,D125184 TO D133177,1C#2SAPECN,10.44,AB N,12,164,1679,2205,2279,---,1.9239,1.9246,2.5745,6.7328,164,1912,2298,2596,---,---
03553337A_03553338,P177317 TO D129301,1C#2SAPECN,9.98,AB N,12,165,1768,2359,2436,---,1.7383,1.8567,2.3394,6.5004,165,2043,2480,2814,---,---
03554410A_03554411,P574717 TO P574718,3-#6_CU_B,10.27,A CN,12,166,1871,2615,2693,---,1.4229,1.7997,2.1829,6.308,166,2218,2825,3193,---,---
03554414A_03554415,P167222 TO P170877,3-#6_CU_B,10.23,A CN,12,166,1884,2639,2718,---,1.4015,1.7898,2.1681,6.2699,166,2237,2856,3227,---,---
03554415_03554416,P170877 TO P170878,3-#6_CU_B,10.5,A CN,12,165,1821,2522,2599,---,1.5152,1.8341,2.2965,6.4268,165,2140,2704,3054,---,---
03554416_03554417,P170878 TO CG199999,3-#6_CU_B,10.51,A CN,12,165,1819,2518,2594,---,1.5194,1.8358,2.3012,6.4326,165,2137,2698,3048,---,---
03554416_03554418,P170878 TO P470358,3-#6_CU_B,10.94,A CN,12,165,1727,2351,2425,---,1.6983,1.9055,2.5032,6.6796,165,2000,2489,2809,---,---
03554418_03554419,P470358 TO P470359,3-#6_CU_B,11.12,A CN,12,164,1689,2283,2356,---,1.7772,1.9363,2.5922,6.7884,164,1946,2407,2714,---,---
035548A_03554801,P170880 TO P172941,3-#6_CU_B,10.6,AB N,12,167,1931,2754,2832,---,1.2256,1.8016,1.7593,6.3056,167,2385,3061,3498,---,---
035549A_03554901,P170881 TO H2354082455,1C#2SAPECN,10.73,ABCN,12,167,1918,2740,2817,3163,1.2313,1.8111,1.8031,6.3394,167,2365,3046,3474,3343,3517
03555501A_03555502,P174796 TO P677305,3-#2_AL_B,11.68, BCN,12,166,1734,2431,2502,---,1.4917,1.966,2.0838,6.9304,166,2097,2646,3025,---,---
03555502_03555503,P677305 TO P876753,3-#2_AL_B,11.97, BCN,12,165,1687,2352,2422,---,1.5689,2.0111,2.1766,7.0952,165,2028,2547,2911,---,---
03555503_03555504,P876753 TO P876754,3-#2_AL_B,12.26, BCN,12,165,1642,2278,2346,---,1.6463,2.0563,2.2697,7.2605,165,1963,2455,2805,---,---
03555601A_03555602,P237189 TO H111116,1C#2SAPECN,11.64,ABCN,12,166,1749,2456,2527,2836,1.4743,1.9483,2.104,6.857,166,2112,2674,3051,2963,3088
03555602_03555603,H111116 TO D121508,1C#2SAPECN,12.03,ABCN,12,165,1697,2351,2422,2715,1.6058,1.9833,2.3459,6.9514,165,2010,2529,2870,2819,2920
03555603_03555604,D121508 TO D121507,1C#2SAPECN,12.35,ABCN,12,164,1653,2267,2338,2618,1.7174,2.0131,2.5513,7.0316,164,1931,2418,2731,2706,2792
035557A_03555701,P170885 TO P274195,3-#6_CU_B,11.88,A CN,12,165,1704,2388,2457,---,1.5299,1.9933,2.1331,7.0467,165,2057,2593,2965,---,---
FU 03552555_03552555A,P170920,Device Conductor 50A,8.75, B N,12,170,2222,---,---,---,0.589,1.6097,1.023,5.8725,170,3091,---,---,---,---
FU 03552635_03552635A,P33550,Device Conductor 30A,10.25,AB N,12,168,1928,2997,3067,---,0.8406,1.8168,1.355,6.709,168,2584,3631,4110,---,---
FU 03552639_03552639A,P274913,Device Conductor 10A,9.44, B N,12,170,2110,---,---,---,0.5483,1.6872,1.0191,6.2448,170,2986,---,---,---,---
FU 03552641_03552641A,P378204,Device Conductor 15A,9.56,AB N,12,169,2079,3315,3389,---,0.6006,1.7076,1.0781,6.317,169,2910,4274,4742,---,---
SW 03552580_03552580A,355-11,Device Conductor 600A,9.6,ABCN,12,170,2097,3401,3474,3927,0.4763,1.6988,0.9559,6.3296,170,3024,4599,5010,4646,5310
SW 03554411_03554411A,BRGD,Device Conductor 300A,10.28,A CN,12,166,1871,2615,2693,---,1.4229,1.7998,2.1829,6.308,166,2218,2825,3193,---,---
03552555A_03552556,P170920 TO D169902,1C#2SAPECN,8.96, B N,12,169,2187,---,---,---,0.6785,1.6389,1.1124,5.9017,169,2981,---,---,---,---
03552556_03552557,D169902 TO D169920,1C#2SAPECN,9.21, B N,12,169,2142,---,---,---,0.7907,1.6754,1.2246,5.9382,169,2853,---,---,---,---
03552557_03552558,D169920 TO D169921,1C#2SAPECN,9.39, B N,12,168,2111,---,---,---,0.8683,1.7007,1.3022,5.9635,168,2770,---,---,---,---
03552558_03552559,D169921 TO D169924,1C#2SAPECN,9.6, B N,12,168,2075,---,---,---,0.959,1.7303,1.3929,5.9931,168,2678,---,---,---,---
03552559_03552560,D169924 TO D169926,1C#2SAPECN,9.84, B N,12,168,2032,---,---,---,1.0668,1.7654,1.5008,6.0282,168,2575,---,---,---,---
03552580A_03552581,355-11 TO M2437084190,1000AXLPEP,9.83,ABCN,12,170,2091,3384,3457,3907,0.4829,1.706,0.9746,6.335,170,3009,4568,4974,4618,5274
03552581_03552582,TS 355-T2-1458,1000AXLPEP,10.1,ABCN,12,170,2085,3363,3437,3884,0.491,1.715,0.9977,6.3417,170,2991,4530,4931,4584,5230
03552581_03552583,M2437084190 TO M2436784216,2/0AL_PECN,10.19,ABCN,12,169,2057,3323,3396,3837,0.543,1.7218,1.148,6.4114,169,2895,4387,4779,4474,5066
03552583_03552584,M2436784216 TO D2436084125,2/0AL_PECN,10.25,ABCN,12,169,2051,3314,3386,3826,0.5527,1.7244,1.1758,6.4237,169,2877,4359,4749,4452,5033
03552635A_03552636,P33550 TO D100209,1C#2SAPECN,10.47,AB N,12,168,1897,2921,2991,---,0.9177,1.8373,1.4968,6.7643,168,2497,3477,3938,---,---
03552636_03552637,D100209 TO D100210,1C#2SAPECN,10.87,AB N,12,167,1841,2790,2859,---,1.0554,1.874,1.75,6.8632,167,2356,3230,3658,---,---
03552639A_03552640,P274913 TO D2434084190,#2_CU_PECN,9.54, B N,12,170,2103,---,---,---,0.574,1.6934,1.0448,6.2511,170,2958,---,---,---,---
03552641A_03552642,P378204 TO P378205,3-#6_CU_B,9.82,AB N,12,169,2018,3180,3253,---,0.7071,1.7491,1.1984,6.4641,169,2765,3974,4457,---,---
03552642_03552643,P378205 TO P477766,3-#6_CU_B,10.01,AB N,12,169,1974,3084,3155,---,0.7858,1.7798,1.2872,6.5726,169,2667,3777,4262,---,---
03552643_03552644,P477766 TO P477767,3-#6_CU_B,10.17,AB N,12,168,1938,3004,3074,---,0.8531,1.806,1.3632,6.6656,168,2587,3622,4105,---,---
03554411A_03554412,P574718 TO D122321,1C#2SAPECN,10.65,A CN,12,165,1811,2500,2577,---,1.5493,1.8334,2.4154,6.3988,165,2110,2670,3002,---,---
03554801_03554802,P172941 TO P172942,3-#6_CU_B,10.83,AB N,12,166,1877,2650,2727,---,1.321,1.8388,1.867,6.4372,166,2293,2914,3332,---,---
03554802_03554803,P172942 TO P377753,3-#4_CU_B,11.08,AB N,12,166,1829,2570,2645,---,1.3865,1.8781,1.9461,6.5797,166,2223,2812,3214,---,---
03554803_03554804,P377753 TO P377754,3-#4_CU_B,11.27,AB N,12,166,1794,2512,2586,---,1.4366,1.9081,2.0065,6.6884,166,2172,2738,3129,---,---
03554804_03554805,P377754 TO P876685,3-#2_CU_B,11.47,AB N,12,166,1762,2464,2537,---,1.4713,1.9399,2.0523,6.8061,166,2130,2682,3066,---,---
03554805_03554806,P876685 TO P198740,3-#2_AL_C,11.56,AB N,12,166,1748,2441,2513,---,1.4932,1.9523,2.0787,6.8538,166,2109,2653,3032,---,---
03554901_03554902,H2354082455 TO D2355082780,#2_CU_PECN,10.97,AB N,12,166,1898,2695,2772,---,1.2783,1.8232,1.8905,6.3593,166,2321,2977,3389,---,---
03554901_03554903,H2354082455 TO H110376,1C#2SAPECN,11.55,ABCN,12,165,1789,2482,2558,2866,1.5122,1.886,2.3197,6.5411,165,2112,2674,3018,2978,3088
03554903_03554904,H110376 TO D118134,1C#2SAPECN,11.6, B N,12,165,1781,---,---,---,1.5354,1.8936,2.3429,6.5487,165,2097,---,---,---,---
03554903_03554907,H110376 TO D118136,1C#2SAPECN,11.92,  CN,12,165,1734,---,---,---,1.6735,1.9386,2.481,6.5937,165,2014,---,---,---,---
03554903_03554913,H110376 TO H110377,1C#2SAPECN,12.11,A  N,12,164,1707,---,---,---,1.7559,1.9654,2.5634,6.6206,164,1967,---,---,---,---
03554904_03554905,D118134 TO D118135,1C#2SAPECN,11.87, B N,12,165,1741,---,---,---,1.6525,1.9317,2.46,6.5869,165,2026,---,---,---,---
03554905_03554906,D118135 TO CG199999,1C#2SAPECN,11.88, B N,12,165,1740,---,---,---,1.6568,1.9331,2.4643,6.5883,165,2023,---,---,---,---
03554907_03554908,D118136 TO D128220,1C#2SAPECN,12.27,  CN,12,164,1684,---,---,---,1.8282,1.989,2.6357,6.6441,164,1928,---,---,---,---
03554908_03554909,D128220 TO CG199999,1C#2SAPECN,12.28,  CN,12,164,1682,---,---,---,1.8326,1.9904,2.6401,6.6456,164,1925,---,---,---,---
03554908_03554910,D128220 TO D118139,1C#2SAPECN,12.42,  CN,12,164,1663,---,---,---,1.8922,2.0099,2.6997,6.665,164,1894,---,---,---,---
03554910_03554911,D118139 TO CG199999,1C#2SAPECN,12.43,  CN,12,164,1662,---,---,---,1.8966,2.0113,2.7041,6.6664,164,1892,---,---,---,---
03554910_03554912,D118139 TO D118140,1C#2SAPECN,12.69,  CN,12,163,1625,---,---,---,2.0132,2.0493,2.8207,6.7044,163,1834,---,---,---,---
03554913_03554914,H110377 TO D118137,1C#2SAPECN,12.52,A  N,12,164,1649,---,---,---,1.9369,2.0244,2.7444,6.6796,164,1871,---,---,---,---
03554914_03554915,D118137 TO CG199999,1C#2SAPECN,12.53,A  N,12,164,1647,---,---,---,1.9413,2.0259,2.7488,6.681,164,1869,---,---,---,---
03554914_03554916,D118137 TO D118138,1C#2SAPECN,12.92,A  N,12,163,1595,---,---,---,2.1118,2.0814,2.9193,6.7366,163,1787,---,---,---,---
03554916_03554917,D118138 TO CG199999,1C#2SAPECN,12.93,A  N,12,163,1594,---,---,---,2.1162,2.0829,2.9237,6.738,163,1785,---,---,---,---
03555701_03555702,P274195 TO P274196,3-#6_CU_B,12.36,A CN,12,165,1618,2225,2292,---,1.7277,2.0704,2.3564,7.3197,165,1918,2381,2719,---,---
03555702_03555703,P274196 TO P375053,3-#2_CU_B,12.61,A CN,12,164,1585,2178,2244,---,1.7706,2.1097,2.4132,7.4654,164,1878,2329,2659,---,---
03555703_03555704,P375053 TO P375054,3-#2_CU_B,12.75,A CN,12,164,1567,2153,2219,---,1.7944,2.1315,2.4447,7.5463,164,1856,2301,2627,---,---
FU 03552584_03552584A,D2436084125,Device Conductor 150A,10.26,ABCN,12,169,2051,3314,3386,3826,0.5527,1.7244,1.1758,6.4237,169,2877,4359,4749,4452,5033
FU 03552644_03552644A,P477767,Device Conductor 10A,10.18,AB N,12,168,1938,3004,3074,---,0.8531,1.806,1.3632,6.6656,168,2587,3622,4105,---,---
FU 03554806_03554806A,P198740,Device Conductor 30A,11.57,AB N,12,166,1748,2441,2513,---,1.4932,1.9524,2.0787,6.8538,166,2109,2653,3032,---,---
03552584A_03552585,D2436084125 TO D2436984214,2/0AL_PECN,10.3,ABCN,12,169,2047,3306,3378,3818,0.5597,1.7262,1.1959,6.4325,169,2865,4339,4728,4436,5010
03552585_03552586,D2436984214 TO M2436784216,2/0AL_PECN,10.39,ABCN,12,169,2039,3292,3363,3801,0.5743,1.73,1.238,6.4511,169,2839,4298,4683,4402,4963
03552585_03552598,D2436984214 TO M2436784216,2/0AL_PECN,10.39,ABCN,12,169,2039,3292,3363,3801,0.5743,1.73,1.238,6.4511,169,2839,4298,4683,4402,4963
03552585_03552622,D2436984214 TO D2436984197,1C#2SAPECN,10.43,  CN,12,169,2028,---,---,---,0.6193,1.7456,1.2555,6.452,169,2802,---,---,---,---
03552585_03552623,D2436984214 TO M2436784216,1C#2SAPECN,10.39,A  N,12,169,2035,---,---,---,0.5982,1.7388,1.2345,6.4451,169,2824,---,---,---,---
03552586_03552587,M2436784216 TO H2435384203,2/0AL_PECN,10.61,ABCN,12,169,2017,3253,3324,3756,0.612,1.7399,1.3468,6.499,169,2773,4194,4570,4318,4843
03552587_03552588,H2435384203 TO D2435084295,2/0AL_PECN,10.74,ABCN,12,169,2005,3231,3302,3731,0.6333,1.7455,1.4081,6.526,169,2737,4138,4509,4272,4778
03552587_03552589,H2435384203 TO H2435184110,2/0AL_PECN,10.87,ABCN,12,169,1993,3210,3280,3707,0.6541,1.751,1.468,6.5524,169,2703,4084,4450,4227,4716
03552589_03552590,H2435184110 TO D2432984115,2/0AL_PECN,11.17,ABCN,12,168,1964,3159,3228,3648,0.7041,1.7641,1.6121,6.6159,168,2624,3959,4313,4123,4572
03552589_03552593,H2435184110 TO D2360384882,2/0AL_PECN,10.96,ABCN,12,169,1983,3194,3264,3688,0.6702,1.7552,1.5144,6.5728,169,2677,4043,4405,4193,4668
03552589_03552594,H2435184110 TO D2435084110,2/0AL_PECN,10.92,ABCN,12,169,1988,3201,3271,3697,0.6625,1.7532,1.4924,6.5631,169,2689,4062,4426,4209,4691
03552589_03552595,H2435184110 TO H2434284082,1C#2SAPECN,11.08,  CN,12,168,1962,---,---,---,0.747,1.7812,1.5609,6.5827,168,2615,---,---,---,---
03552590_03552591,D2432984115 TO D2431484128,2/0AL_PECN,11.38,ABCN,12,168,1943,3122,3191,3605,0.7403,1.7736,1.7166,6.6619,168,2568,3873,4218,4051,4472
03552591_03552592,D2431484128 TO D2432284148,2/0AL_PECN,11.62,ABCN,12,168,1920,3082,3149,3558,0.78,1.784,1.831,6.7123,168,2510,3782,4118,3974,4367
03552595_03552596,H2434284082 TO D2434284083,1C#2SAPECN,11.12,  CN,12,168,1955,---,---,---,0.7663,1.7875,1.5802,6.5889,168,2597,---,---,---,---
03552595_03552597,H2434284082 TO D2433784071,1C#2SAPECN,11.22,  CN,12,168,1940,---,---,---,0.811,1.8021,1.6249,6.6035,168,2557,---,---,---,---
03552598_03552599,M2436784216 TO H2436884172,2/0AL_PECN,10.77,ABCN,12,169,2002,3227,3298,3726,0.6374,1.7466,1.4201,6.5313,169,2730,4127,4497,4263,4765
03552599_03552600,H2436884172 TO P878744,2/0AL_PECN,11.2,ABCN,12,168,1961,3154,3223,3641,0.7092,1.7654,1.627,6.6224,168,2616,3947,4299,4113,4557
03552599_03552603,H2436884172 TO D2436884171,2/0AL_PECN,10.88,ABCN,12,169,1991,3208,3278,3704,0.6562,1.7515,1.4742,6.5551,169,2700,4078,4444,4223,4709
03552599_03552604,H2436884172 TO H2436884127,2/0AL_PECN,11.38,ABCN,12,168,1943,3122,3191,3605,0.74,1.7735,1.7156,6.6615,168,2569,3874,4219,4051,4473
03552604_03552605,H2436884127 TO P274733,1C#2SAPECN,11.49,A CN,12,168,1928,3085,3154,---,0.7763,1.7832,1.7824,6.6875,168,2528,3790,4136,---,---
03552604_03552607,H2436884127 TO D134240,1C#2SAPECN,11.51,ABCN,12,168,1924,3077,3146,3553,0.7842,1.7853,1.7969,6.6932,168,2519,3773,4118,3965,4356
03552604_03552608,H2436884127 TO H113698,2/0AL_PECN,12.29,ABCN,12,167,1857,2969,3035,3429,0.8916,1.8133,2.1524,6.8539,167,2359,3547,3857,3770,4096
03552608_03552609,H113698 TO H114363,1C#2SAPECN,13.02,ABCN,12,166,1754,2729,2794,3151,1.1406,1.8796,2.6105,7.0327,166,2135,3108,3400,3374,3589
03552608_03552619,H113698 TO D132866,1C#2SAPECN,12.71, B N,12,166,1798,---,---,---,1.0735,1.8726,2.3344,6.9132,166,2226,---,---,---,---
03552609_03552610,H114363 TO D137548,1C#2SAPECN,13.69,ABCN,12,165,1664,2526,2590,2917,1.3693,1.9406,3.0313,7.1971,165,1961,2788,3052,3070,3219
03552609_03552615,H114363 TO D137542,1C#2SAPECN,13.1,A  N,12,166,1744,---,---,---,1.1743,1.8906,2.6442,7.0437,166,2114,---,---,---,---
03552609_03552617,H114363 TO D135874,1C#2SAPECN,13.48,  CN,12,165,1691,---,---,---,1.3426,1.9455,2.8125,7.0986,165,2012,---,---,---,---
03552610_03552611,D137548 TO D137544,1C#2SAPECN,13.76,  CN,12,165,1655,---,---,---,1.3996,1.9505,3.0615,7.2069,165,1945,---,---,---,---
03552610_03552612,D137548 TO D137545,1C#2SAPECN,14.03, B N,12,164,1619,---,---,---,1.5206,1.9899,3.1825,7.2464,164,1882,---,---,---,---
03552612_03552613,D137545 TO D137546,1C#2SAPECN,14.38, B N,12,163,1576,---,---,---,1.6709,2.0389,3.3329,7.2954,163,1808,---,---,---,---
03552613_03552614,D137546 TO D137547,1C#2SAPECN,14.61, B N,12,163,1548,---,---,---,1.7722,2.0719,3.4341,7.3284,163,1762,---,---,---,---
03552615_03552616,D137542 TO D137543,1C#2SAPECN,13.39,A  N,12,165,1704,---,---,---,1.301,1.9319,2.7709,7.085,165,2037,---,---,---,---
03552617_03552618,D135874 TO D135873,1C#2SAPECN,13.77,  CN,12,164,1653,---,---,---,1.4697,1.9869,2.9396,7.14,164,1942,---,---,---,---
03552619_03552620,D132866 TO D132867,1C#2SAPECN,13.18, B N,12,166,1732,---,---,---,1.2795,1.9397,2.5404,6.9803,166,2091,---,---,---,---
03552620_03552621,D132867 TO D132868,1C#2SAPECN,13.49, B N,12,165,1691,---,---,---,1.4154,1.984,2.6763,7.0246,165,2011,---,---,---,---
03552623_03552624,M2436784216 TO D2436984217,1C#2SAPECN,10.44,A  N,12,169,2026,---,---,---,0.6237,1.7471,1.2599,6.4534,169,2797,---,---,---,---
03552624_03552625,D2436984217 TO H2439084217,1C#2SAPECN,10.75,A  N,12,169,1981,---,---,---,0.7578,1.7908,1.394,6.4971,169,2664,---,---,---,---
03552625_03552626,H2439084217 TO D2439184217,2ALPECNPID,10.8,A  N,12,168,1979,---,---,---,0.7678,1.7917,1.4041,6.498,168,2656,---,---,---,---
03552625_03552628,H2439084217 TO D2442184215,2ALPECNPID,11.04,A  N,12,168,1968,---,---,---,0.8216,1.7967,1.4579,6.503,168,2612,---,---,---,---
03552626_03552627,D2439184217 TO D2439984191,2ALPECNPID,11.11,A  N,12,168,1965,---,---,---,0.8369,1.7981,1.4732,6.5045,168,2600,---,---,---,---
03552644A_03552645,P477767 TO H2432084250,1C#2SAPECN,10.26,AB N,12,168,1926,2975,3045,---,0.8819,1.8137,1.4162,6.6863,168,2554,3563,4039,---,---
03552645_03552646,H2432084250 TO D2429284253,1C#2SAPECN,10.57,AB N,12,168,1882,2872,2942,---,0.9863,1.8416,1.6083,6.7613,168,2441,3364,3814,---,---
03554806A_03554807,P198740 TO D163336,1C#2SAPECN,11.71,AB N,12,165,1728,2401,2473,---,1.5429,1.9656,2.1701,6.8894,165,2070,2597,2962,---,---
03554807_03554808,D163336 TO D196232,1C#2SAPECN,11.9,AB N,12,165,1702,2350,2421,---,1.6083,1.983,2.2904,6.9364,165,2020,2527,2874,---,---
03554807_03554809,D163336 TO D162466,1C#2SAPECN,11.84,AB N,12,165,1710,2365,2437,---,1.5884,1.9777,2.2539,6.9222,165,2035,2548,2900,---,---
03554809_03554810,D162466 TO D162468,1C#2SAPECN,12.03,AB N,12,165,1684,2317,2388,---,1.6518,1.9946,2.3704,6.9677,165,1988,2483,2818,---,---
FU 03552600_03552600A,P878744,Device Conductor 15A,11.21,ABCN,12,168,1961,3154,3223,3641,0.7092,1.7654,1.627,6.6224,168,2616,3947,4299,4113,4557
FU 03552605_03552605A,P274733,Device Conductor 15A,11.5,A CN,12,168,1928,3085,3154,---,0.7763,1.7832,1.7824,6.6875,168,2528,3790,4136,---,---
03552600A_03552602,P878744 TO P677603,3-#6_CU_B,11.32,ABCN,12,168,1935,3097,3166,3576,0.7561,1.7837,1.6799,6.6872,168,2562,3828,4190,4010,4421
03552605A_03552606,P274733 TO P274734,3-#6_CU_B,11.61,A CN,12,168,1903,3030,3098,---,0.8227,1.8013,1.8348,6.7517,168,2478,3681,4034,---,---
